iter	Logloss
400	0.007339807282
401	0.007339112489
402	0.007338751982
403	0.007338143583
404	0.007337384335
405	0.007336726497
406	0.007336197525
407	0.007335563861
408	0.00733497116
409	0.007334678458
410	0.007334144158
411	0.007333540874
412	0.00733298745
413	0.007332785704
414	0.007332202429
415	0.007331531108
416	0.007330967318
417	0.007330461951
418	0.007330039356
419	0.007329495214
420	0.007328958975
421	0.007328430661
422	0.007327867584
423	0.007327387734
424	0.007326932335
425	0.00732647124
426	0.007325978817
427	0.007325494604
428	0.007325053294
429	0.007324691767
430	0.007324224515
431	0.007323763626
432	0.007323339031
433	0.007322926438
434	0.007322483147
435	0.007322045906
436	0.00732161417
437	0.007321231199
438	0.007320810048
439	0.007320394275
440	0.007319986448
441	0.007319615828
442	0.007319256408
443	0.007318862846
444	0.007318471513
445	0.007318085168
446	0.007317703507
447	0.007317353971
448	0.007317024973
449	0.00731665618
450	0.007316322284
451	0.007315999691
452	0.007315677033
453	0.007315405704
454	0.007315120371
455	0.007314801012
456	0.007314483666
457	0.007314171421
458	0.007313853423
459	0.007313547289
460	0.007313230107
461	0.007312933296
462	0.007312685803
463	0.007312420198
464	0.007312177175
465	0.007311889355
466	0.007311597108
467	0.007311289623
468	0.007311031992
469	0.007310774472
470	0.00731054505
471	0.007310306883
472	0.00731003791
473	0.007309801065
474	0.007309537159
475	0.007309283262
476	0.007308999609
477	0.007308784346
478	0.007308530251
479	0.00730831869
480	0.007308075904
481	0.007307832523
482	0.007307582197
483	0.00730735222
484	0.007307111627
485	0.007306864559
486	0.007306628527
487	0.007306395773
488	0.007306200183
489	0.007305968468
490	0.007305746699
491	0.007305551324
492	0.007305327066
493	0.0073051079
494	0.007304888534
495	0.007304670196
496	0.007304453162
497	0.007304238753
498	0.007304035067
499	0.007303824964
500	0.007303616015
501	0.007303414218
502	0.007303214769
503	0.007303041577
504	0.007302871542
505	0.007302670528
506	0.007302471252
507	0.007302278991
508	0.007302112148
509	0.007301946457
510	0.007301781905
511	0.00730161848
512	0.007301456168
513	0.007301294958
514	0.007301134837
515	0.007300977558
516	0.007300791453
517	0.007300634636
518	0.00730047886
519	0.007300324113
520	0.007300170385
521	0.007300017665
522	0.007299865941
523	0.007299693151
524	0.007299543477
525	0.007299394768
526	0.007299247013
527	0.007299100203
528	0.007298954328
529	0.007298809377
530	0.007298665342
531	0.007298522214
532	0.007298379982
533	0.007298238637
534	0.007298098172
535	0.007297958576
536	0.007297819841
537	0.007297681959
538	0.00729754492
539	0.007297408717
540	0.007297273341
541	0.007297138785
542	0.00729700504
543	0.007296872097
544	0.007296739951
545	0.007296608592
546	0.007296478013
547	0.007296348206
548	0.007296219165
549	0.007296090882
550	0.00729596335
551	0.007295836561
552	0.007295710509
553	0.007295585187
554	0.007295460588
555	0.007295336705
556	0.007295213531
557	0.007295091061
558	0.007294969287
559	0.007294848204
560	0.007294727804
561	0.007294608082
562	0.007294489032
563	0.007294370647
564	0.007294252922
565	0.00729413585
566	0.007294019426
567	0.007293903644
568	0.007293788498
569	0.007293673984
570	0.007293560094
571	0.007293446824
572	0.007293334168
573	0.007293222122
574	0.007293110679
575	0.007292999834
576	0.007292889583
577	0.00729277992
578	0.00729267084
579	0.007292562338
580	0.00729245441
581	0.00729234705
582	0.007292240254
583	0.007292134016
584	0.007292028333
585	0.0072919232
586	0.007291818611
587	0.007291714563
588	0.007291611052
589	0.007291508071
590	0.007291405618
591	0.007291303688
592	0.007291202277
593	0.00729110138
594	0.007291000994
595	0.007290901113
596	0.007290801735
597	0.007290702855
598	0.007290604469
599	0.007290506573
600	0.007290409163
601	0.007290312236
602	0.007290215787
603	0.007290119813
604	0.00729002431
605	0.007289929275
606	0.007289834703
607	0.007289740591
608	0.007289646936
609	0.007289553734
610	0.007289460982
611	0.007289368675
612	0.007289276811
613	0.007289185387
614	0.007289094398
615	0.007289003842
616	0.007288913716
617	0.007288824015
618	0.007288734738
619	0.00728864588
620	0.007288557438
621	0.007288469411
622	0.007288381793
623	0.007288294583
624	0.007288207777
625	0.007288121373
626	0.007288035367
627	0.007287949756
628	0.007287864538
629	0.00728777971
630	0.007287695268
631	0.007287611211
632	0.007287527535
633	0.007287444237
634	0.007287361315
635	0.007287278767
636	0.007287196589
637	0.007287114778
638	0.007287033333
639	0.007286952251
640	0.007286871528
641	0.007286791163
642	0.007286711153
643	0.007286631496
644	0.007286552188
645	0.007286473228
646	0.007286394613
647	0.007286316341
648	0.00728623841
649	0.007286160816
650	0.007286083558
651	0.007286006634
652	0.007285930041
653	0.007285853776
654	0.007285777838
655	0.007285702225
656	0.007285626933
657	0.007285551962
658	0.007285477309
659	0.007285402971
660	0.007285328947
661	0.007285255235
662	0.007285181831
663	0.007285108736
664	0.007285035945
665	0.007284963458
666	0.007284891272
667	0.007284819386
668	0.007284747797
669	0.007284676503
670	0.007284605502
671	0.007284534794
672	0.007284464375
673	0.007284394243
674	0.007284324398
675	0.007284254836
676	0.007284185557
677	0.007284116558
678	0.007284047838
679	0.007283979395
680	0.007283911226
681	0.007283843331
682	0.007283775708
683	0.007283708355
684	0.007283641269
685	0.00728357445
686	0.007283507896
687	0.007283441605
688	0.007283375575
689	0.007283309806
690	0.007283244294
691	0.007283179039
692	0.007283114039
693	0.007283049293
694	0.007282984798
695	0.007282920554
696	0.007282856558
697	0.00728279281
698	0.007282729308
699	0.007282666049
700	0.007282621498
701	0.007282558653
702	0.007282496049
703	0.007282433683
704	0.007282371555
705	0.007282309662
706	0.007282248005
707	0.00728218658
708	0.007282125387
709	0.007282064424
710	0.00728200369
711	0.007281943184
712	0.007281882904
713	0.007281822849
714	0.007281763018
715	0.007281703409
716	0.007281644021
717	0.007281584852
718	0.007281525902
719	0.007281467169
720	0.007281408652
721	0.007281350349
722	0.00728129226
723	0.007281234383
724	0.007281176717
725	0.00728111926
726	0.007281062012
727	0.007281004971
728	0.007280948136
729	0.007280891506
730	0.00728083508
731	0.007280778857
732	0.007280722835
733	0.007280667013
734	0.00728061139
735	0.007280555965
736	0.007280500738
737	0.007280445706
738	0.007280390869
739	0.007280336225
740	0.007280281774
741	0.007280227514
742	0.007280173445
743	0.007280119566
744	0.007280065874
745	0.00728001237
746	0.007279959052
747	0.007279905919
748	0.007279852971
749	0.007279800206
750	0.007279747622
751	0.00727969522
752	0.007279642999
753	0.007279590956
754	0.007279539092
755	0.007279487405
756	0.007279435894
757	0.007279384559
758	0.007279333398
759	0.007279282411
760	0.007279231596
761	0.007279180953
762	0.007279130481
763	0.007279080179
764	0.007279030045
765	0.00727898008
766	0.007278930281
767	0.007278880649
768	0.007278831183
769	0.007278781881
770	0.007278732742
771	0.007278683766
772	0.007278634953
773	0.0072785863
774	0.007278537808
775	0.007278527916
776	0.007278479616
777	0.007278431474
778	0.007278383489
779	0.007278335662
780	0.00727828799
781	0.007278240474
782	0.007278193112
783	0.007278145904
784	0.007278098848
785	0.007278051944
786	0.007278005192
787	0.00727795859
788	0.007277912138
789	0.007277865835
790	0.00727781968
791	0.007277773673
792	0.007277727812
793	0.007277682098
794	0.007277636528
795	0.007277591103
796	0.007277545822
797	0.007277500684
798	0.007277455689
799	0.007277410835
800	0.007277366122
801	0.007277321549
802	0.007277277116
803	0.007277277116
804	0.007277277116
805	0.007277277116
806	0.007277277116
807	0.007277277116
808	0.007277277116
809	0.007277277116
810	0.007277277116
811	0.007277277116
812	0.007277277116
813	0.007277277116
814	0.007277277116
815	0.007277277116
816	0.007277277116
817	0.007277277116
818	0.007277277116
819	0.007277277116
820	0.007277277116
821	0.007277277116
822	0.007277277116
823	0.007277277116
824	0.007277277116
825	0.007277277116
826	0.007277277116
827	0.007277277116
828	0.007277277116
829	0.007277277116
830	0.007277277116
831	0.007277277116
832	0.007277277116
833	0.007277277116
834	0.007277277116
835	0.007277277116
836	0.007277277116
837	0.007277277116
838	0.007277277116
839	0.007277277116
840	0.007277277116
841	0.007277277116
842	0.007277277116
843	0.007277277116
844	0.007277277116
845	0.007277277116
846	0.007277277116
847	0.007277277116
848	0.007277277116
849	0.007277277116
850	0.007277277116
851	0.007277277116
852	0.007277277116
853	0.007277277116
854	0.007277277116
855	0.007277277116
856	0.007277277116
857	0.007277277116
858	0.007277277116
859	0.007277277116
860	0.007277277116
861	0.007277277116
862	0.007277277116
863	0.007277277116
864	0.007277277116
865	0.007277277116
866	0.007277277116
867	0.007277277116
868	0.007277277116
869	0.007277277116
870	0.007277277116
871	0.007277277116
872	0.007277277116
873	0.007277277116
874	0.007277277116
875	0.007277277116
876	0.007277277116
877	0.007277277116
878	0.007277277116
879	0.007277277116
880	0.007277277116
881	0.007277277116
882	0.007277277116
883	0.007277277116
884	0.007277277116
885	0.007277277116
886	0.007277277116
887	0.007277277116
888	0.007277277116
889	0.007277277116
890	0.007277277116
891	0.007277277116
892	0.007277277116
893	0.007277277116
894	0.007277277116
895	0.007277277116
896	0.007277277116
897	0.007277277116
898	0.007277277116
899	0.007277277116
900	0.007277277116
901	0.007277277116
902	0.007277277116
903	0.007277277116
904	0.007277277116
905	0.007277277116
906	0.007277277116
907	0.007277277116
908	0.007277277116
909	0.007277277116
910	0.007277277116
911	0.007277277116
912	0.007277277116
913	0.007277277116
914	0.007277277116
915	0.007277277116
916	0.007277277116
917	0.007277277116
918	0.007277277116
919	0.007277277116
920	0.007277277116
921	0.007277277116
922	0.007277277116
923	0.007277277116
924	0.007277277116
925	0.007277277116
926	0.007277277116
927	0.007277277116
928	0.007277277116
929	0.007277277116
930	0.007277277116
931	0.007277277116
932	0.007277277116
933	0.007277277116
934	0.007277277116
935	0.007277277116
936	0.007277277116
937	0.007277277116
938	0.007277277116
939	0.007277277116
940	0.007277277116
941	0.007277277116
942	0.007277277116
943	0.007277277116
944	0.007277277116
945	0.007277277116
946	0.007277277116
947	0.007277277116
948	0.007277277116
949	0.007277277116
950	0.007277277116
951	0.007277277116
952	0.007277277116
953	0.007277277116
954	0.007277277116
955	0.007277277116
956	0.007277277116
957	0.007277277116
958	0.007277277116
959	0.007277277116
960	0.007277277116
961	0.007277277116
962	0.007277277116
963	0.007277277116
964	0.007277277116
965	0.007277277116
966	0.007277277116
967	0.007277277116
968	0.007277277116
969	0.007277277116
970	0.007277277116
971	0.007277277116
972	0.007277277116
973	0.007277277116
974	0.007277277116
975	0.007277277116
976	0.007277277116
977	0.007277277116
978	0.007277277116
979	0.007277277116
980	0.007277277116
981	0.007277277116
982	0.007277277116
983	0.007277277116
984	0.007277277116
985	0.007277277116
986	0.007277277116
987	0.007277277116
988	0.007277277116
989	0.007277277116
990	0.007277277116
991	0.007277277116
992	0.007277277116
993	0.007277277116
994	0.007277277116
995	0.007277277116
996	0.007277277116
997	0.007277277116
998	0.007277277116
999	0.007277277116
